video_directory,start_time,end_time,caption
AVUJIKGZ.mp4,71.7,74.6,The prawn is keeping still.
AWEMGNMW.mp4,0.1,2.3,The aedes aegypti mosquito is moving.
AWEMGNMW.mp4,3.3,18.3,The aedes aegypti mosquito is laying its white coloured eggs.
AWEMGNMW.mp4,62.8,67.6,The aedes aegypti mosquito larva is moving.
AWEMGNMW.mp4,73.0,76.7,The aedes aegypti mosquito is hatching.
AWNHKDFS.mp4,15.2,26.4,The annulated tree boa is sensing its environment.
AWNHKDFS.mp4,26.5,34.3,The annulated tree boa is keeping still.
AWNHKDFS.mp4,8.8,15.0,The annulated tree boa is moving.
AWOSVUHU.mp4,11.2,15.1,The bluethroat is eating.
AWOSVUHU.mp4,15.2,18.3,The bluethroat is attending.
AWOSVUHU.mp4,18.4,21.5,The bluethroat is exploring.
AWQXRFFP.mp4,15.3,21.8,The maroon macaque is sleeping.
AWQXRFFP.mp4,22.0,24.6,The maroon macaque briefly allo-grooms the young macaque.
AWQXRFFP.mp4,22.0,24.6,The maroon macaque is keeping still.
AWQXRFFP.mp4,27.8,30.4,The maroon macaque is running.
AWQXRFFP.mp4,33.6,36.7,The heron is walking.
AWSMMXMC.mp4,2.1,17.6,The woodpecker is sensing its environment.
AWSMMXMC.mp4,2.1,5.5,The woodpecker is pecking.
AWSMMXMC.mp4,5.5,17.6,The woodpecker is moving.
AWTRCUDX.mp4,16.8,41.4,The socotra cormorant is flying.
AWTRCUDX.mp4,16.8,47.8,The socotra cormorant is keeping still.
AWTRCUDX.mp4,41.6,47.8,The socotra cormorant is sensing its environment.
AXDPDUPH.mp4,9.4,16.1,The catfish is swimming.
AXEDQKBS.mp4,15.7,22.1,The frilled neck lizard is sensing its surrounding.
AXEDQKBS.mp4,22.2,30.4,The cockroach is moving.
AXEDQKBS.mp4,26.2,28.3,The frilled neck lizard is attending.
AXEDQKBS.mp4,30.5,32.5,The black click beetle is moving.
AXEDQKBS.mp4,34.5,36.1,The frilled neck lizard is moving.
AXEDQKBS.mp4,36.5,37.7,The frilled neck lizard makes a landing.
AXEDQKBS.mp4,39.7,47.4,The frilled neck lizard is eating.
AXEDQKBS.mp4,47.5,49.6,The frilled neck lizard is running.
AXEDQKBS.mp4,49.7,51.3,The frilled neck lizard is walking.
AXKMOFUP.mp4,0.1,9.4,The red spitting cobra is keeping still.
AXKMOFUP.mp4,57.0,58.0,The red spitting cobra is attending.
AXKMOFUP.mp4,9.4,56.9,The red spitting cobra is moving.
AXLGTXGD.mp4,3.0,7.3,The horse is walking.
AXLGTXGD.mp4,35.4,38.2,The horse is eating.
AXLGTXGD.mp4,8.5,15.4,The horse is having a flehmen response.
AXNOLPTK.mp4,5.1,7.0,The singing nightingale is keeping still.
AXNOLPTK.mp4,7.0,7.8,The singing nightingale is defecating.
AXNOLPTK.mp4,8.2,13.1,The singing nightingale is chirping.
AXNVRTEK.mp4,11.2,12.3,The spotted whistling duck is chirping.
AXNVRTEK.mp4,12.5,12.8,The cheetah roars.
AXNVRTEK.mp4,29.2,30.8,The bornean orangutan is calling.
AXNVRTEK.mp4,34.5,35.6,The bird is eating.
AXNVRTEK.mp4,43.3,45.0,The sri lankan leopard are fighting with each other.
AXNVRTEK.mp4,45.0,46.7,The sri lankan leopard is walking.
AXNVRTEK.mp4,46.8,48.2,The bird is sensing its environment.
AXNVRTEK.mp4,52.6,53.2,The sloth bear is attending.
AXNVRTEK.mp4,52.6,53.2,The sloth bear is keeping still.
AXNVRTEK.mp4,53.3,54.0,The asian lion is walking.
AXNVRTEK.mp4,63.0,63.8,The white rhinoceros is sleeping.
AXNVRTEK.mp4,64.1,66.1,The gibbon is sensing its environment.
AXNVRTEK.mp4,66.2,68.0,The parrot is attending.
AXNVRTEK.mp4,8.8,9.6,The white tiger is attending.
AXPROQWI.mp4,10.6,13.7,The garganey is sensing its environment.
AXPROQWI.mp4,5.9,8.0,The garganey does a backward tilt.
AXPROQWI.mp4,8.2,9.5,The garganey is drinking.
AXPROQWI.mp4,9.6,10.5,The garganey is shaking its head.
AXSMBNPL.mp4,12.6,29.4,The grey langur is holding on to and manipulating the fake young langur.
AXSMBNPL.mp4,18.8,23.0,The grey langur is attending.
AXSMBNPL.mp4,18.8,23.0,The grey langur is jumping.
AXSMBNPL.mp4,23.1,25.3,The grey langur is exploring.
AXSMBNPL.mp4,25.4,29.4,"The grey langur reaches out and carries the fake young langur, bringing it to its chest to hug it."
AXSMBNPL.mp4,5.2,23.0,The grey langur is sensing its environment.
AXSMBNPL.mp4,8.2,12.5,The grey langur is eating.
AXSMBNPL.mp4,8.2,12.5,The grey langur is walking.
AYKXLRFO.mp4,14.5,19.3,The pill bug is sensing its environment.
AYKXLRFO.mp4,20.1,21.7,The shrimp is keeping still.
AYKXLRFO.mp4,22.4,23.1,The lobster is drifting in the water.
AYKXLRFO.mp4,25.4,26.4,The beetle is keeping still.
AYKXLRFO.mp4,25.4,26.4,The beetle is moving.
AYKXLRFO.mp4,3.8,8.7,The pill bug is moving.
AYKXLRFO.mp4,42.5,49.1,The sea cockroach is moving.
AYKXLRFO.mp4,57.0,64.5,The pill bug is unrolling itself slowly.
AYSRRPZC.mp4,13.3,19.3,The bordered mantis is eating.
AYSRRPZC.mp4,13.3,19.3,The head of the bordered mantis is being eaten by another bordered mantis.
AYSRRPZC.mp4,26.9,31.9,The bordered mantis is moving.
AYSRRPZC.mp4,37.4,41.5,The bordered mantis is grooming itself.
AYSRRPZC.mp4,41.6,44.2,The bordered mantis is attending.
AYSRRPZC.mp4,44.3,51.3,The bordered mantis is keeping still.
AYSRRPZC.mp4,44.3,51.3,The bordered mantis is lying on top of another mantis that is resting on the orange flowers.
AYSZQMHZ.mp4,10.8,15.8,The fish is being eaten by the natrix tessellata snake.
AYSZQMHZ.mp4,10.8,15.8,The natrix tessellata snake is eating.
AYSZQMHZ.mp4,2.3,4.4,The fish is struggling.
AYSZQMHZ.mp4,2.3,4.4,The natrix tessellata snake is sensing its environment.
AYSZQMHZ.mp4,4.4,10.8,The natrix tessellata snake is biting the fish.
AYSZQMHZ.mp4,4.4,10.8,The snake uses its mouth to hold and carry the big fish before slowly devouring it.
AZBDVSBA.mp4,16.0,24.8,The bird is sensing its environment.
AZBDVSBA.mp4,24.8,28.4,The bird is drinking.
AZBDVSBA.mp4,4.3,16.0,The bird is preening itself.
AZDKCXAG.mp4,0.0,8.3,The pygmy seahorse is sensing its environment.
AZNILHVR.mp4,0.0,1.0,The dice snake is moving.
AZNILHVR.mp4,1.4,21.4,The fish is swimming.
AZNILHVR.mp4,18.3,21.4,The dice snake attacks the fish in the stream.
AZNILHVR.mp4,21.5,25.7,The dice snake is eating.
AZNILHVR.mp4,58.3,65.6,The dice snake is biting the fish.
AZNILHVR.mp4,58.3,65.6,The perch fish is being eaten by the dice snake on the rocks.
AZNILHVR.mp4,8.4,18.1,The dice snake is keeping still.
AZNILHVR.mp4,8.4,18.1,The dice snake is swimming.
AZZJOWZS.mp4,0.0,30.8,The carolina duck is swimming.
AZZJOWZS.mp4,12.8,30.8,The mallard duck is swimming.
AZZJOWZS.mp4,12.8,30.8,The mandarin duck is swimming.
AZZJOWZS.mp4,16.8,28.8,The swan is exploring.
AZZJOWZS.mp4,31.1,32.3,The carolina duck is sensing its environment.
AZZJOWZS.mp4,33.4,34.5,"The carolina duck is shaking its tails, while it is in the water."
AZZJOWZS.mp4,34.5,36.5,The carolina duck is flapping its tail.
BABUUBXG.mp4,1.4,5.8,The common crane is attending.
BABUUBXG.mp4,1.4,8.1,The common crane is jumping.
BABUUBXG.mp4,12.2,13.7,The common crane is keeping still.
BABUUBXG.mp4,8.1,10.1,The common crane is eating.
BAEDMIOQ.mp4,66.3,73.8,The bird is flying.
BAEDMIOQ.mp4,66.3,73.8,The common crane is flying.
BAEDMIOQ.mp4,66.3,73.8,The common crane is sensing its surrounding.
BAEDMIOQ.mp4,66.3,73.8,The common crane is walking.
BAKZFPIK.mp4,0.0,1.5,The fish is swimming.
BAMZJLBD.mp4,3.1,6.0,The botaurus stellaris bird is keeping still.
BAMZJLBD.mp4,6.3,27.9,The botaurus stellaris bird is walking.
BAVYYQTX.mp4,0.0,18.8,The turdus merula blackbird is keeping still.
BAVYYQTX.mp4,12.9,15.9,The turdus merula blackbird is attending.
BAVYYQTX.mp4,18.9,35.5,The turdus merula blackbird washes both its face and body in the water.
BAVYYQTX.mp4,22.8,24.6,The turdus merula blackbird is sensing its environment.
BAWBMVKA.mp4,15.2,20.6,The common quail bird is chirping.
BAWBMVKA.mp4,5.4,15.2,The common quail bird is sensing its environment.
BAYHIDFS.mp4,15.2,26.4,The annulated tree boa is sensing its environment.
BAYHIDFS.mp4,26.5,34.3,The annulated tree boa is keeping still.
BAYHIDFS.mp4,34.4,45.8,The annulated tree boa is moving.
BBAEFHCU.mp4,61.7,62.7,The chaffinch bird is sensing its environment.
BBAEFHCU.mp4,62.7,63.7,The chaffinch bird is shaking its head.
BBAEFHCU.mp4,8.4,9.4,The chaffinch bird is turning around.
BBAEFHCU.mp4,9.4,61.7,The chaffinch bird is chirping.
BBMTOWUH.mp4,20.7,28.4,The bird is moving.
BBMTOWUH.mp4,3.9,6.6,The bird is sensing its surrounding.
BBMTOWUH.mp4,3.9,6.6,The bird is sharing its food.
BBNRRCNX.mp4,24.3,26.3,The wolf is walking.
BBNRRCNX.mp4,27.1,33.2,The wolf is sensing its environment.
BBNRRCNX.mp4,32.5,33.2,The wolf is turning around.
BBPJTFNJ.mp4,15.4,18.9,The iguana is swimming.
BBPJTFNJ.mp4,19.0,22.3,The iguana is walking.
BBPJTFNJ.mp4,4.4,15.3,The iguana is keeping still.
BBQCYNPL.mp4,14.2,15.2,The squirrel is sensing its environment.
BBQCYNPL.mp4,18.7,22.6,The squirrel is walking.
BBQCYNPL.mp4,3.7,7.9,The squirrel is exploring.
BBQCYNPL.mp4,8.0,10.6,The squirrel is eating.
BBQCYNPL.mp4,8.0,10.6,The squirrel is standing in alert.
BBVNLPTK.mp4,1.0,20.7,The singing nightingale is chirping.
BBVNLPTK.mp4,13.4,15.8,The singing nightingale is sensing its environment.
BBVNLPTK.mp4,6.3,7.7,The singing nightingale is attending.
BCAOSHSA.mp4,1.9,5.0,The chaffinch bird is chirping.
BCAOSHSA.mp4,1.9,5.0,The common cuckoo bird is attending.
BCAOSHSA.mp4,5.0,7.2,The common cuckoo bird is sensing its environment.
BCAOSHSA.mp4,7.2,9.1,The common cuckoo bird is keeping still.
BCAOSHSA.mp4,9.2,12.6,The common cuckoo bird is preening itself.
BCEBQPHK.mp4,0.0,0.7,The azure tit bird is turning around.
BCEBQPHK.mp4,0.7,19.3,The azure tit bird is eating.
BCEBQPHK.mp4,19.5,34.7,The azure tit bird is sensing its environment.
BCEBQPHK.mp4,25.1,26.2,The azure tit bird is flying.
BCEBQPHK.mp4,26.5,27.0,The azure tit bird is attending.
BCEBQPHK.mp4,6.7,7.5,The azure tit bird is walking.
BCIIQRJS.mp4,10.2,11.8,The flame skimmer dragonfly is sensing its environment.
BCIIQRJS.mp4,11.8,24.3,The flame skimmer dragonfly is keeping still.
BCIIQRJS.mp4,16.8,26.4,The blue dasher dragonfly is flying.
BCIIQRJS.mp4,24.4,26.4,The flame skimmer dragonfly is flying.
BCIIQRJS.mp4,26.9,30.3,The dragonfly is flying.
BCIIQRJS.mp4,30.4,33.2,The dragonfly is eating.
BCMYVTCN.mp4,12.9,14.2,The young of the horse (foal) is eating.
BCRJKVMP.mp4,10.1,14.2,The bird is chirping.
BCRJKVMP.mp4,14.3,15.2,The bird is attending.
BCRJKVMP.mp4,2.7,6.0,The moose is walking.
BCRJKVMP.mp4,6.1,10.0,The bird is flying.
BCRJKVMP.mp4,6.1,10.0,The bird is keeping still.
BCRJKVMP.mp4,6.1,10.0,The bird makes a landing.
BCSRWLHH.mp4,18.5,19.5,The african clawed toad is swimming.
BCSRWLHH.mp4,21.2,22.5,The fish is swimming.
BCSRWLHH.mp4,21.2,23.0,The african clawed toad is keeping still.
BCSRWLHH.mp4,26.0,32.3,The fish is keeping still.
BDDRODGW.mp4,10.2,13.7,The stock dove is keeping still.
BDDRODGW.mp4,15.9,20.5,The stock dove is sensing its environment.
BDDRODGW.mp4,20.6,33.7,The stock dove is eating.
BDDRODGW.mp4,20.6,33.7,The stock dove is walking.
BDDRODGW.mp4,27.9,28.9,The stock dove is flying.
BDDRODGW.mp4,27.9,28.9,The stock dove is jumping.
BDDRODGW.mp4,27.9,28.9,The stock dove is spreading its wings.
BDEDTHGA.mp4,10.9,12.8,The meerkat is walking.
BDEDTHGA.mp4,12.8,15.7,The meerkat is attending.
BDEDTHGA.mp4,2.3,15.7,The meerkat is sensing its environment.
BDEDTHGA.mp4,2.3,9.8,The naja nivea snake is sensing its environment.
BDEDTHGA.mp4,6.5,20.9,The meerkat retreats.
BDEDTHGA.mp4,9.8,20.9,The naja nivea snake is moving.
BDFBBSDK.mp4,21.2,30.9,The giant galapagos tortoise is sensing its environment.
BDFBBSDK.mp4,34.6,41.7,The giant galapagos tortoise is walking.
BDFBBSDK.mp4,43.8,45.9,The cow is attending.
BDFBBSDK.mp4,43.8,47.0,The cow is keeping still.
BDFBBSDK.mp4,43.8,51.2,The giant galapagos tortoise is keeping still.
BDFBBSDK.mp4,46.0,47.0,The cow is moving.
BDLHEBRS.mp4,13.6,19.6,The apis mellifera honey bee is exploring.
BDLHEBRS.mp4,13.6,19.6,The apis mellifera honey bee is moving.
BDLHEBRS.mp4,19.8,24.3,The apis mellifera honey bee is grooming itself.
BDLHEBRS.mp4,19.8,24.3,The apis mellifera honey bee is sensing its environment.
BDOGRBBY.mp4,13.0,18.1,The giant hornet is dead.
BDOGRBBY.mp4,13.0,18.1,The giant hornet is eating.
BDOGRBBY.mp4,18.3,19.8,The giant hornet is moving.
BDOGRBBY.mp4,18.3,22.0,The giant hornets fight against one another.
BDOGRBBY.mp4,6.0,12.9,The giant hornet is flying.
BDPKBFNJ.mp4,3.7,4.0,The iguana is diving.
BDPKBFNJ.mp4,4.3,5.8,The iguana is falling.
BDPKBFNJ.mp4,6.9,8.2,The eagle is flying.
BDPKBFNJ.mp4,7.7,8.2,The iguana is running.
BDQFXXGD.mp4,28.0,30.6,The horse is eating.
BDQFXXGD.mp4,30.7,33.4,The horse is walking.
BDQFXXGD.mp4,33.5,37.8,The horse is attending.
BDQFXXGD.mp4,38.0,41.3,The horse is running.
BDQFXXGD.mp4,4.4,11.7,The horse walks across the forest.
BDQFXXGD.mp4,41.4,43.2,The horse is yawning.
BDZUSWMK.mp4,11.4,12.6,The many horned adder is yawning.
BDZUSWMK.mp4,12.7,21.4,The many horned adder is keeping still.
BDZUSWMK.mp4,21.5,32.3,The many horned adder is moving.
BDZUSWMK.mp4,3.1,11.4,The many horned adder is sensing its environment.
BDZXPGQD.mp4,16.0,29.7,The frog is keeping still.
BDZXPGQD.mp4,24.3,25.5,The frog is attending.
BDZXPGQD.mp4,3.6,9.8,The snake is moving.
BEAOQVKA.mp4,6.7,8.5,The common quail bird is chirping.
BEAOQVKA.mp4,8.5,15.8,The common quail bird is sensing its environment.
BEHWMXGD.mp4,14.8,17.3,The kangaroo is attending.
BEHWMXGD.mp4,17.4,18.7,The dogs are chasing after the young kangaroo.
BEHWMXGD.mp4,17.4,18.7,The kangaroo is displaying its defensive pose.
BEHWMXGD.mp4,18.7,23.8,The dogs attacks the young kangaroo.
BEHWMXGD.mp4,18.7,23.8,The dogs bite the joey.
BEHWMXGD.mp4,18.7,23.8,The kangaroo is falling.
BEHWMXGD.mp4,26.4,34.9,The wedge tailed eagle is sensing its environment.
BEHWMXGD.mp4,35.1,38.0,The wedge tailed eagle is walking.
BEHWMXGD.mp4,39.5,52.3,The wedge tailed eagle is flying.
BEHWMXGD.mp4,4.0,17.3,The kangaroo is jumping.
BEHWMXGD.mp4,6.0,14.7,The dog is running.
BEKUTPTK.mp4,14.4,16.1,The singing nightingale is keeping still.
BEKUTPTK.mp4,2.4,20.9,The singing nightingale is chirping.
BEKUTPTK.mp4,20.9,21.5,The singing nightingale is attending.
BEKUTPTK.mp4,7.3,8.8,The singing nightingale is sensing its environment.
BELKXFNJ.mp4,16.2,22.6,The iguana is running on water.
BELKXFNJ.mp4,27.9,29.3,The basilisk lizard is running.
BELKXFNJ.mp4,3.5,4.2,The iguana is running.
BELKXFNJ.mp4,7.3,8.3,The iguana is jumping.
BELKXFNJ.mp4,7.3,8.3,The iguana is keeping still.
BFAIYFJO.mp4,2.0,6.0,The salamander is keeping still.
BFAIYFJO.mp4,2.0,6.0,The salamander is walking.
BFAIYFJO.mp4,6.2,8.0,The frog is keeping still.
BFAIYFJO.mp4,8.0,8.4,The frog is jumping.
BFDRXMHZ.mp4,0.0,26.6,The natrix tessellata snake is moving.
BFDRXMHZ.mp4,26.8,34.6,The natrix tessellata snake is sensing its environment.
BFDRXMHZ.mp4,36.0,42.9,The fish is swimming.
BFDRXMHZ.mp4,7.3,26.6,The natrix tessellata snake is keeping still.
BFPFQOIM.mp4,6.1,73.4,The sidewinder rattlesnake is moving.
BGNZXFGA.mp4,20.1,21.6,The fish is swimming.
BGPKFRHB.mp4,0.1,44.1,The whinchat bird is chirping.
BGPKFRHB.mp4,17.2,18.2,The whinchat bird is flying.
BGPQXMHZ.mp4,2.6,5.9,The vipera berus snake is moving.
BGPQXMHZ.mp4,23.6,25.6,The vipera berus snake is sensing its environment.
BGPQXMHZ.mp4,6.1,23.6,The vipera berus snake is keeping still.
BGPQXMHZ.mp4,9.1,10.1,The vipera berus snake is attending.
BGVZNKOU.mp4,12.0,13.4,The yellowhammer is walking.
BGVZNKOU.mp4,12.0,18.1,The yellowhammer is chirping.
BGVZNKOU.mp4,15.6,17.1,The young of the yellowhammer is sleeping in its nest.
BGVZNKOU.mp4,3.2,15.4,The yellowhammer is sensing its environment.
BGVZNKOU.mp4,5.7,6.6,The yellowhammer is jumping.
BGVZNKOU.mp4,6.6,12.0,The yellowhammer is sharing its food.
BGVZNKOU.mp4,6.6,7.3,The young of the yellowhammer is eating.
BGVZNKOU.mp4,7.3,9.2,The young of the yellowhammer is chirping.
BGVZNKOU.mp4,9.2,12.0,The yellowhammer is eating.
BHEYGPIK.mp4,0.0,2.0,The bull shark is swimming.
BHEYGPIK.mp4,0.0,2.0,The fish is swimming.
BHEYGPIK.mp4,2.3,5.5,The blue whale is swimming.
BHEYGPIK.mp4,52.2,55.7,The moray eel is yawning.
BHGDVCNX.mp4,10.4,21.5,The wolf is walking.
BHGDVCNX.mp4,5.5,10.3,The wolf is exploring.
BHHSDOOZ.mp4,18.6,22.5,The spider is building its nest.
BHHSDOOZ.mp4,24.7,33.5,The spider is moving.
BHHSDOOZ.mp4,29.0,40.2,The spider is keeping still.
BHHSDOOZ.mp4,33.6,40.2,The spider is exploring.
BHPKDVEI.mp4,1.2,16.9,The anthus pratensis bird is sensing its environment.
BHPKDVEI.mp4,9.2,12.2,The anthus pratensis bird is walking.
BHPKDVEI.mp4,9.9,10.3,The anthus pratensis bird flaps its wings for a brief period of time.
BHTJFKOU.mp4,0.5,3.1,The yellowhammer is keeping still.
BHTJFKOU.mp4,3.1,12.1,The yellowhammer is sensing its environment.
BHTJFKOU.mp4,4.1,11.1,The yellowhammer is chirping.
BHTJFKOU.mp4,8.7,9.3,The yellowhammer is attending.
BHTXFZIE.mp4,0.8,33.5,The bird is eating.
BHTXFZIE.mp4,19.5,20.5,The bird is flying.
BHTXFZIE.mp4,32.7,33.5,The bird makes a landing.
BHTXFZIE.mp4,33.5,35.5,The bird is sensing its environment.
BHTXFZIE.mp4,33.5,38.4,The bird is chirping.
BHTXFZIE.mp4,38.4,38.8,The bird is moving.
BHWPFUUK.mp4,17.9,19.9,The green woodpecker is sharing its food.
BHWPFUUK.mp4,5.0,7.8,The green woodpecker is sensing its environment.
BHWPFUUK.mp4,8.0,22.9,The green woodpecker is chirping.
BIFTXPKK.mp4,1.7,2.5,The black-winged stilt is drinking.
BIFTXPKK.mp4,1.7,9.7,The black-winged stilt is keeping still.
BIFTXPKK.mp4,11.1,15.5,The black-winged stilt is walking.
BIFTXPKK.mp4,2.5,4.1,The black-winged stilt is shaking its head.
BIFTXPKK.mp4,4.1,5.1,The black-winged stilt is preening itself.
BIFTXPKK.mp4,5.2,5.5,The black-winged stilt is jumping.
BIFTXPKK.mp4,5.5,9.7,The black-winged stilt is performing copulatory mounting.
BIFTXPKK.mp4,9.7,11.1,The black-winged stilt is falling.
BIFTXPKK.mp4,9.7,11.1,The black-winged stilt is sensing its environment.
BIGMCHGA.mp4,1.0,13.6,The meerkat is sensing its environment.
BIGMCHGA.mp4,1.0,13.6,The meerkat is walking.
BIGMCHGA.mp4,1.0,13.6,The meerkat retreats.
BIGMCHGA.mp4,1.0,6.9,The naja nivea snake is sensing its environment.
BIGMCHGA.mp4,3.2,5.5,The naja nivea snake is keeping still.
BIGMCHGA.mp4,5.0,6.9,The meerkat is standing.
BIGMCHGA.mp4,5.6,6.1,The naja nivea snake is attending.
BIGMCHGA.mp4,6.9,13.6,The naja nivea snake is moving.
BIKSBYMI.mp4,11.9,13.0,The wasp is flying.
BIKSBYMI.mp4,17.8,50.0,The hoverfly is flying.
BIKSBYMI.mp4,3.1,6.3,The beetle is flying.
BIKSBYMI.mp4,9.4,10.9,The wasp is attending.
BIKZMFGA.mp4,3.6,9.6,The hummingbird is eating.
BIKZMFGA.mp4,35.1,37.2,The bee is sensing its environment.
BIKZMFGA.mp4,48.0,49.2,The bee flies to another bee and disturbs it while it is feeding on the nectar from the flower.
BIKZMFGA.mp4,48.0,51.2,The bee is flying.
BIKZMFGA.mp4,9.8,18.5,The bee is exploring.
BIRFSKRF.mp4,0.3,1.9,The dispholidus typus snake is sensing its environment.
BIRFSKRF.mp4,22.0,47.1,The thelotornis snake is keeping still.
BIRFSKRF.mp4,47.1,48.4,The thelotornis snake is moving.
BIRFSKRF.mp4,69.7,77.2,The rhamnophis aethiopissa snake is keeping still.
BIZPHGQD.mp4,16.1,17.2,The golden poison frog is sensing its environment.
BIZPHGQD.mp4,28.2,30.7,The frog is keeping still.
BIZPHGQD.mp4,9.6,11.6,The golden poison frog is keeping still.
BJBQQUJL.mp4,11.6,18.7,The penguin is swimming.
BJBQQUJL.mp4,15.1,16.2,The penguin is diving.
BJBQQUJL.mp4,3.7,6.1,The leopard seal is sinking.
BJBQQUJL.mp4,6.6,14.9,The leopard seal is swimming.
BJESBNJC.mp4,11.6,13.3,The ant bites off the grass.
BJESBNJC.mp4,11.9,14.4,The ant is falling.
BJESBNJC.mp4,3.3,4.7,The frog is keeping still.
BJESBNJC.mp4,4.7,6.3,The frog is jumping.
BJESBNJC.mp4,6.4,8.0,The frog is moving.
BJESBNJC.mp4,9.4,11.4,The ant is keeping still.
BJESBNJC.mp4,9.4,11.4,The ant is moving.
BJPWIWUH.mp4,0.1,5.2,The bird is sensing its surrounding.
BJPWIWUH.mp4,0.1,71.8,The bird is eating.
BJPWIWUH.mp4,5.3,32.5,The large brown adult bird shares food that it caught and feeds its young in its nest.
BJPWIWUH.mp4,5.3,71.8,The bird is sharing its food.
BJRFAMYV.mp4,0.1,13.9,The atheris hispida viper is moving.
BJRFAMYV.mp4,14.0,28.1,The atheris hispida viper is keeping still.
BJRFAMYV.mp4,61.2,64.8,The atheris squamigera is keeping still.
BJRFAMYV.mp4,64.8,76.5,The atheris squamigera is moving.
BJZDFPKL.mp4,10.8,21.1,The lightfoot crab is moving.
BJZDFPKL.mp4,10.8,21.1,The snake tries to attack a crab.
BJZDFPKL.mp4,21.3,24.9,The lightfoot crab is sensing its environment.
BJZDFPKL.mp4,3.5,7.1,The fish is swimming.
BJZDFPKL.mp4,7.2,14.4,The lightfoot crab is keeping still.
BKCPRHSA.mp4,11.8,19.5,The chaffinch bird is chirping.
